Title,Artist,Creation_Date,Accession_Number,Art_Type,Culture,Image
Treaty at the Bian Bridge,Formerly attributed to Li Gonglin (å³)æå¬éº (ca. 1049-1106),14th-15th century,F1909.216,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7480_06
Bodhisattva Avalokiteshvara (Guanyin),,453,F1909.266,Sculpture,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1909.266_001
Standing man in a red coat,Luo Ping (1733-1799),18th century ?,F1911.305,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5716_08
Bodhisattva Avalokiteshvara (Guanyin),,581-618,F1911.433,Sculpture,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7259_14
Garment hook (<em>daigou</em>),,206 BCE-220 CE,F1915.78a-b,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7759_01
Garment hook (<em>daigou</em>),,206 BCE-220 CE,F1916.316,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7624_16
"Belt ornament (from a set of eight, F1916.474, 719-724, F1917.558)",,960-1127,F1917.558,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7748_29
"Mountain landscape; a gorge, farm-buildings, a bridge, and several travelers",Formerly attributed to Xu Daoning (ca. 1000-after 1066),17th century,F1919.139,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5827_02
Support in the form of a bear,,206 BCE-220 CE,F1919.78,Sculpture,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7737_23
Garment hook (<em>daigou</em>) with geometric decoration,,ca. 5th-4th century BCE,F1949.25,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7415_09
Forked blade (<em>zhang</em> ç),,ca. 2000-1700 BCE,F1916.492a-b,Ceremonial Object,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1916.492_001
Pavilions and people,,1368-1644,F1909.245j,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5922_08
Hollyhocks and Ducks,,16th century,F1911.277,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5711_09
Fragments of Mirror,,475-221 BCE,FSC-B-517,Mirror,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-8513_28
Square fragment: showing Buddhist procession,,early 6th century,F1913.72,Sculpture,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5953_01
"Monkeys, insects, and cabbage",Formerly attributed to Emperor Huizong (1082-1135 (reigned 1101-1125)),1368-1644,F1911.477,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7406_21
Standing Bodhisattva with attendants,,596,F1913.43a-g,Sculpture,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7607_11
Bow hold (<em>fu</em>),,ca. 1600-1050 BCE,F1916.269a-c,Weapon and Armament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1916.269_001
Garment hook (<em>daigou</em>),,3rd century BCE,F1916.441,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7726_17
Plaque in the form of animals,,220-589,F1916.462,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7706_18
Landscape: handicraftsmen under a great pine tree,,16th-17th century,F1916.585,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5675_07
Square seal,,1736-1795,F1916.630a-b,Tool and Equipment,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7680_19
Enjoying the Autumn Trees,Traditionally attributed to Ni Zan åªç (1306-1374),15th century,F1919.122,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7484_12
Disk (<em>bi</em> ç§),,ca. 3300-2250 BCE,F1916.508,Ceremonial Object,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1916.508_001
Five-tier tube (<em>cong</em> ç®) with masks,,ca. 3300-2250 BCE,F1917.63,Ceremonial Object,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1917.63_001
Tomb jar,,early 1st-early 3rd century,F1905.89,Vessel,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5836_02
Portrait of a woman in green,Formerly attributed to Yan Liben (ca. 600-674),17th century?,F1916.186,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-8380_05
A Traveler on Horseback with Attendants,Formerly attributed to Zhou Wenju (å³)å¨æç© (active mid-10th century),1368-1644,F1916.85,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5779_09
Disk (<em>bi</em> ç§),,ca. 2000-1000 BCE,F1919.59,Ceremonial Object,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1919.59_001
Upper grindstone from a tomb model of a mill,,early 1st-early 3rd century,F1906.299,Model,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5836_04
A blue glass dish filled with fruit,,1368-1644,F1909.245e,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5922_03
Tiger with cubs and magpies,,15th century,F1911.252,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7328_11
Lintel possibly showing the Western Paradise of the Buddha Amitabha,,8th century,F1913.137,Sculpture,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7995_16
Garment hook (daigou),,771-221 BCE,F1916.256a-c,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-8324_17
Scabbard ornament,,1050-221 BCE,F1916.393,Weapon and Armament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7327_31
Luohan and Demon,Formerly attributed to Guanxiu (å³)è²«ä¼ (822-912),16th century,F1917.105,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5732_03
Thousand-armed Thousand-eyed Bodhisattva Avalokiteshvara (Guanyin),Formerly attributed to Fanlong æ¢µé (active mid-12th century),16th-17th century?,F1917.110,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5732_05
Distant mountains beyond a river,Formerly attributed to Jing Hao (å³)èæµ© (ca. 870-ca.935),16th century,F1998.3,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7444_45
Mirror,,1st-2nd century,F1907.518,Mirror,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5992_08
Mirror,,206 BCE-220 CE,F1911.102,Mirror,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5993_08
Axle cap with linchpin cast in the form of a feline head,,1050-221 BCE,F1915.45a-b,Tool and Equipment,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-6072_04
Garment hook (<em>gou</em>),,4th-3rd century BCE,F1916.233,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-1571-07h
Garment hook (<em>daigou</em>),,3rd century BCE,F1916.268,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7690_24
Ornament (peihuang),,475-221 BCE,F1916.147,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1916.147_001
Tomb model of a ladle (handle broken),,early 1st-early 3rd century,F1907.693,Model,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5114_06
Ritual vessel,,ca. late 11th century-early 10th century BCE,F1909.258a-b,Vessel,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-8222_15
Crouching tiger,,220-266,F1911.32a-b,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7533_02
Bodhisattva and Attendants,,14th century,F1913.65,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-8277_18
"Tapestry: bamboos, flowers, birds, and insects",,1575-1725,F1919.133,Costume and Textile,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5847_12
Standing figure of LÃ¼ Dongbin,,17th century,F1919.166,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5828_01
The Goddess Chang'e in the Lunar Palace,Formerly attributed to Zhou Wenju (å³)å¨æç© (active mid-10th century),19th century,F1909.244a,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-6050_01
Garment hook (<em>daigou</em>),,4th-3rd century BCE,F1915.231,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-8239_14
Sword hilt with ring pommel in the form of a dragon,,206 BCE-220 CE,F1916.484a-b,Weapon and Armament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7729_11
Expelling Demons from the House,Formerly attributed to Li Tang æå (ca. 1050s-after 1130),16th century,F1916.554,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5674_06
Funerary tile,,100 BCE-100 CE,F1923.24,Architectural Element,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-8536_23
Chariot fitting: axle cap,,ca. 1600-1050 BCE,F1916.274,Tool and Equipment,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-6072_05
A White eagle on a pine branch,,17th century?,F1916.565,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7431_07
"Landscape: a mountain gorge, a stream, buildings and people",Formerly attributed to Guo Xi (å³)é­ç (ca. 1001-1090),15th-16th century,F1917.445,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5818_09
A Branch of loquats,Formerly attributed to Qian Xuan é¢é¸ (late 13th century),1368-1644,F1918.160,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5807_06
Sword,,5th-4th century BCE,F1979.6,Weapon and Armament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7767_28
Two-tier tube (<em>cong</em> ç®) with masks,,ca. 3300-2250 BCE,F1916.499,Ceremonial Object,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1916.499_001
Winter landscape: travelers at a ferry,Formerly attributed to Dong Yuan (å³)è£æº (died 962),17th century,F1917.106,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5732_04
Ornament in the form of a standing bull,,206 BCE-220 CE,F1917.268,Sculpture,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7729_22
Forked blade (<em>zhang</em> ç),,ca. 1600-1400 BCE,F1915.69,Ceremonial Object,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1915.69_001
Disk (<em>bi</em> ç§),,ca. 3300-2250 BCE,F1917.353,Ceremonial Object,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1917.353_001
Bracelet,,ca. 5000-1700 BCE,F1917.387,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1917.387_001
"Landscape: a mountain brook, a pine, bamboo and blue-jays",Formerly attributed to Zhao Yong è¶é (1291-1361),1368-1644,F1909.243f,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5413_06
Square lidded ritual wine container with lid (<em>fangyi</em>),,ca. 1200-1050 BCE,F1915.136a-c,Vessel,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1915.136a-c_001
Fragment with dragon design,,ca. 1050-771 BCE,F1915.119,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7727_24
Ring,,5th-4th century BCE,F1915.319,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5384_01
Houses on the river,School of Yuan Jiang (ca. 1694-1743),18th century,F1916.61,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7431_05
"Belt ornament (from a set of eight, F1916.474, 719-724, F1917.558)",,960-1127,F1916.722a-b,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7742_24
"Landscape: hills, valley, and stream",,1368-1644,F1909.243i,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5413_09
Landscape: pavilions on a mountain side; a stream below,Ma Yuan é¦¬é  (active late 12th-early 13th century),16th century,F1909.245c,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7112_02
Seated Buddha (<em>Shakyamuni</em>) with standing bodhisattvas,,Dated 549 CE,F1909.285,Sculpture,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7755_11
"Seated Buddha (<em>Shakyamuni</em>) with bodhisattvas, monks, and lions",,Dated 549 CE,F1909.287,Sculpture,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7734_05
Ring,,206 BCE-220 CE,F1911.623,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7700_06
Garment hook (<em>gou</em>),,770 BCE-9 CE,F1913.128,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7690_05
Support in the form of a bear,,206 BCE-220 CE,F1915.41,Furniture and Furnishing,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7705_06
Pitcher in the form of an animal,,206 BCE-220 CE,F1916.447,Vessel,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7728_30
A Phoenix and two cranes under a tree,,16th-17th century,F1916.91,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5779_13
Mandarin ducks and flowers,Formerly attributed to Xu Chongsi (active 11th century),17th century,F1917.124,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5734_05
Fish and Water Weeds,"Formerly attributed to Zhu Zhanji, Emperor Xuande (1399-1435, reigned 1426-1435)",1368-1644,F1911.226,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-8236_09
Chariot or harness fitting,,ca. 1050-771 BCE,F1911.71,Tool and Equipment,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-6070_05
Garment hook (<em>daigou</em>),,4th-3rd century BCE,F1915.201,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7624_03
Dagger with flat circular pommel,,206 BCE-220 CE,F1916.273,Weapon and Armament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-8167_28
Support in the form of a bear,,206 BCE-220 CE possibly 1st century CE,F1919.64,Furniture and Furnishing,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7706_26
Turtle-shaped ornament,,206 BCE-220 CE,F1919.67,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7603_22
Tongue amulet in the form of a cicada (<em>hanchan</em>),,206 BCE-220 CE,F1914.101,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5933_01
Harvesting knife (<em>hu</em> ç¬),,ca. 2000-1700 BCE,F1916.167,Ceremonial Object,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1916.167_001
Disk (<em>bi</em> ç§) with incised glyph and decorated edge,,ca. 3300-2250 BCE,F1917.348,Ceremonial Object,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1917.348_001
Head ornament with geometric decoration,,475-221 BCE,F1930.29,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7766_17
Peaches and Chrysanthemums,Formerly attributed to Wang Zhenpeng (å³)çæ¯éµ¬ (ca. 1280-1329),1368-1644,F1911.280,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5711_12
Landscapes with Bamboo,Formerly attributed to Guan Daosheng (1262-1319),16th-17th century,F1911.501a-m,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5663_01
Ornament in the form of a dragon,,206 BCE-220 CE,F1913.87,Sculpture,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7726_10
Mountain landscape: three poets and an attendant under a pine tree,Formerly attributed to Liu Guandao (active ca. 1270-1300),16th century,F1916.110,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5781_01
Garment hook (<em>daigou</em>),,5th-4th century BCE,F1916.212a-b,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7690_20
Luohan in a Tree and Tortoise Presenting a Scroll,Formerly attributed to Guanxiu (å³)è²«ä¼ (822-912),14th century,F1916.35,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-8151_09
Mandarin ducks under smartweed,Formerly attributed to Huang Quan (903-968),15th-18th century,F1916.525,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5787_09
A tiger attacking a cow,,220-589,F1917.318,Sculpture,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7706_21
Gathering of Buddhas and Bodhisattvas,,550-577,F1921.1,Sculpture,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1921.1_001
Bracelet,,ca. 1600-1050 BCE,F1917.36,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1917.36_001
Seated Luohan,Traditionally attributed to Zhao Mengfu è¶å­é « (1254-1322),16th-17th century,F1909.184,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-6287_06
Standing Buddha,,ca. 550-577,F1911.133,Sculpture,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7606_28
Ornamental boss,,206 BCE-220 CE,F1916.332,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7775_17
"Belt ornament (from a set of eight, F1916.474, 719-724, F1917.558)",,960-1127,F1916.720a-b,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7742_20
Vessel (kuei) and cover with stand,,9th century BCE,F1924.11a-c,Vessel,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-8324_24
Forked blade (<em>zhang</em> ç),,ca. 2000-1700 BCE,F1916.166,Ceremonial Object,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1916.166_001
Bird on a Leafless Branch,,17th century,F1909.178,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-6542_04
Bodhisattva Avalokiteshvara (Guanyin),,700-750 CE,F1911.123a-b,Sculpture,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7493_21
Bodhisattva Avalokiteshvara (Guanyin),,541,F1911.129,Sculpture,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7423_20
Winter landscape with horses and grooms,Formerly attributed to Zhao Mengfu è¶å­é « (1254-1322),17th century,F1911.292,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7328_14
Standing Bodhisattva,,581-600,F1916.235,Sculpture,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7259_37
Disk,,10th-11th century,F1917.474,Ceremonial Object,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7624_36
Lidded incense burner (<em>xianglu</em>) with geometric decoration and narrative scenes,,ca. 2nd century BCE,F1947.15a-b,Vessel,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1947.15a-b_001
Axe-shaped ornament,,1736-1795,F1919.40,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7623_30
Tomb jar,,early 1st-early 3rd century,F1901.123,Vessel,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5836_01
Animal,,206 BCE-220 CE,F1913.102,Sculpture,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7727_11
Garment hook (<em>daigou</em>),,mid-4th century BCE,F1915.153,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7726_14
Pin,,206 BCE-220 CE,F1915.158,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7705_18
Landscape: mountain peaks and stream,Formerly attributed to Mi Fu (å³)ç±³è¾ (1052-1107),1368-1644,F1916.188,Painting,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-5781_10
Chariot fitting: linch pin,,770-221 BCE,F1916.275a-c,Tool and Equipment,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-6072_06
"Panel with dragons, pearls, phoenixes, and floral patterns",,1573-1620,F1916.637,Costume and Textile,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-7740_21
Jar,,2000 BCE,F1930.98,Vessel,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-8223_16
Cylindrical bead,,ca. 3300-2250 BCE,F1916.766,Jewelry and Ornament,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1916.766_001
Disk (<em>bi</em> ç§),,ca. 3300-2250 BCE,F1917.354,Ceremonial Object,Chinese,https://ids.si.edu/ids/deliveryService?id=FS-F1917.354_001
